FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,ArrDelay,Tail_Number,aircraft_type,num_seats,dep_tmpf,dep_wind,dep_visibility,dep_precip_flag,dep_ceiling_ft,dep_weather_severity,arr_tmpf,arr_wind,arr_visibility,arr_precip_flag,arr_ceiling_ft,arr_weather_severity,regional_weather_index,regional_storm_count,system_weather_flag
2022-06-13,UA,BWI,IAH,1502,53.0,N38417,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,IAH,BWI,947,77.0,N38417,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,BWI,SFO,756,-11.0,N27421,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,BWI,ORD,1747,,N493UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,BWI,DEN,818,40.0,N34222,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,BWI,IAH,600,-25.0,N457UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,BWI,DEN,1614,-18.0,N828UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-13,UA,BWI,LAX,712,-5.0,N73291,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,ORD,1053,26.0,N447UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,DEN,BWI,942,28.0,N830UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,DEN,BWI,1748,160.0,N17244,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,ORD,626,2.0,N14242,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,SFO,BWI,2235,-15.0,N27421,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,ORD,BWI,1857,-25.0,N73291,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,IAH,BWI,1835,55.0,N457UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,LAX,BWI,2301,83.0,N34222,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,ORD,BWI,710,28.0,N447UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,IAH,1502,-26.0,N72405,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,IAH,BWI,947,-21.0,N72405,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,SFO,756,-19.0,N53441,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,DEN,823,-1.0,N87527,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,IAH,600,-1.0,N16732,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,DEN,1614,65.0,N830UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-12,UA,BWI,LAX,712,-4.0,N79521,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,DEN,BWI,942,-12.0,N468UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,DEN,BWI,1748,54.0,N79521,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,ORD,1053,0.0,N408UA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,DEN,BWI,942,-22.0,N881UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,DEN,BWI,1748,-32.0,N76523,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,ORD,626,2.0,N33209,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,SFO,BWI,2235,-39.0,N34455,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,ORD,BWI,1857,-23.0,N73276,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,IAH,BWI,1835,-5.0,N17753,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,LAX,BWI,2301,-13.0,N34222,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,ORD,BWI,710,-25.0,N408UA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,ORD,BWI,1355,25.0,N413UA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,IAH,1502,13.0,N37408,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,IAH,BWI,947,-4.0,N37408,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,SFO,756,89.0,N66893,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,ORD,1747,36.0,N413UA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,DEN,818,-12.0,N37253,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,IAH,600,-12.0,N17753,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,DEN,1614,5.0,N881UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-07,UA,BWI,LAX,712,17.0,N26226,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,ORD,1053,-14.0,N484UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,DEN,BWI,942,-15.0,N891UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,DEN,BWI,1748,152.0,N26226,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,ORD,626,-3.0,N14214,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,SFO,BWI,2235,82.0,N66893,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,ORD,BWI,1857,10.0,N33209,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,IAH,BWI,1835,47.0,N17753,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,LAX,BWI,2301,-10.0,N37253,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,ORD,BWI,710,-13.0,N484UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,ORD,BWI,1355,-23.0,N478UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,IAH,1502,186.0,N31412,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,IAH,BWI,947,,N73406,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,SFO,756,-11.0,N69840,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,ORD,1747,-4.0,N478UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,DEN,818,1.0,N16217,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,IAH,600,-20.0,N804UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,DEN,1614,32.0,N891UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-06,UA,BWI,LAX,712,-8.0,N76503,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,ORD,1053,-11.0,N457UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,DEN,BWI,942,-23.0,N877UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,DEN,BWI,1748,-8.0,N76503,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,ORD,626,18.0,N24202,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,SFO,BWI,2235,4.0,N69840,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,ORD,BWI,1857,-32.0,N14214,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,IAH,BWI,1835,120.0,N804UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,LAX,BWI,2301,11.0,N16217,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,ORD,BWI,710,-15.0,N457UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,IAH,1502,73.0,N32404,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,IAH,BWI,947,76.0,N32404,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,SFO,756,6.0,N73445,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,DEN,823,-13.0,N76503,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,IAH,600,-5.0,N16701,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,DEN,1614,-3.0,N877UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-05,UA,BWI,LAX,712,-1.0,N37290,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,DEN,BWI,942,15.0,N486UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,DEN,BWI,1748,38.0,N37290,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,ORD,626,-12.0,N35236,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,SFO,BWI,2235,-23.0,N73445,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,ORD,BWI,1857,-33.0,N24202,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,IAH,BWI,1835,33.0,N16701,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,LAX,BWI,2301,0.0,N76503,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,ORD,BWI,1355,-23.0,N468UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,IAH,1502,-17.0,N72405,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,IAH,BWI,947,-24.0,N72405,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,SFO,752,-6.0,N77542,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,ORD,1747,-17.0,N468UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,DEN,818,2.0,N76522,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,IAH,600,-13.0,N77537,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-04,UA,BWI,DEN,1614,-1.0,N486UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-27,UA,ORD,BWI,1355,6.0,N475UA,Fixed wing multi engine,200.0,,,,0,,0.0,76.0,4.0,10.0,0,6000.0,0.13333333333333333,0.2,0,0
2022-06-27,UA,BWI,IAH,1508,4.0,N38257,Fixed wing multi engine,149.0,81.0,6.0,10.0,0,4100.0,0.2,,,,0,,0.0,0.13333333333333333,0,0
2022-06-27,UA,IAH,BWI,953,-30.0,N38257,Fixed wing multi engine,149.0,,,,0,,0.0,83.0,6.0,10.0,0,4100.0,0.2,1.3,0,1
2022-06-27,UA,BWI,SFO,845,,,,,77.0,9.0,8.0,0,2300.0,0.49999999999999994,,,,0,,0.0,0.41666666666666663,0,0
2022-06-27,UA,BWI,ORD,1747,-2.0,N475UA,Fixed wing multi engine,200.0,73.0,5.0,10.0,0,6000.0,0.16666666666666666,,,,0,,0.0,0.16666666666666666,0,0
2022-06-27,UA,BWI,DEN,812,14.0,N87513,Fixed wing multi engine,149.0,82.0,10.0,10.0,0,2400.0,0.3333333333333333,,,,0,,0.0,0.41666666666666663,0,0
2022-06-27,UA,BWI,IAH,615,,,,,79.0,5.0,10.0,0,4400.0,0.16666666666666666,,,,0,,0.0,0.23333333333333334,0,0
2022-06-27,UA,BWI,DEN,1617,-12.0,N24202,Fixed wing multi engine,149.0,80.0,4.0,10.0,0,5000.0,0.13333333333333333,,,,0,,0.0,0.13333333333333333,0,0
2022-06-27,UA,BWI,LAX,637,-14.0,N37263,Fixed wing multi engine,149.0,81.0,7.0,10.0,0,2200.0,0.23333333333333334,,,,0,,0.0,0.23333333333333334,0,0
2022-06-26,UA,BWI,ORD,1053,53.0,N491UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,DEN,BWI,951,-23.0,N73275,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,DEN,BWI,1740,-5.0,N37263,Fixed wing multi engine,149.0,,,,0,,0.0,74.0,4.0,10.0,0,11000.0,0.13333333333333333,,0,0
2022-06-26,UA,BWI,ORD,630,-1.0,N12216,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,SFO,BWI,2303,,,,,,,,0,,0.0,,,,0,,0.0,0.16666666666666666,0,0
2022-06-26,UA,ORD,BWI,1847,-3.0,N76529,Fixed wing multi engine,149.0,,,,0,,0.0,75.0,4.0,10.0,0,6000.0,0.13333333333333333,,0,0
2022-06-26,UA,IAH,BWI,1838,,,,,,,,0,,0.0,74.0,4.0,10.0,0,11000.0,0.13333333333333333,,0,0
2022-06-26,UA,LAX,BWI,2255,8.0,N87513,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,0.13333333333333333,0,0
2022-06-26,UA,ORD,BWI,710,38.0,N491UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,ORD,BWI,1355,,,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,IAH,1445,59.0,N27256,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,IAH,BWI,935,31.0,N27256,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,SFO,845,32.0,N24211,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,ORD,1747,,,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,DEN,812,-2.0,N87527,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,IAH,615,34.0,N453UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,DEN,1617,22.0,N73275,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-26,UA,BWI,LAX,637,-6.0,N14235,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,DEN,BWI,950,-10.0,N69826,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,DEN,BWI,1740,-21.0,N14235,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,ORD,630,-7.0,N12218,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,SFO,BWI,2303,81.0,N24211,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,ORD,BWI,2005,-34.0,N12216,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,IAH,BWI,1838,-15.0,N453UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,LAX,BWI,2255,-5.0,N87527,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,IAH,1445,-13.0,N27251,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,IAH,BWI,935,-5.0,N27251,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,SFO,845,-19.0,N24202,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,DEN,812,44.0,N26215,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,IAH,615,-28.0,N404UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,DEN,1620,-18.0,N69826,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-25,UA,BWI,LAX,637,-14.0,N77258,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,ORD,1053,-11.0,N427UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,DEN,BWI,951,25.0,N24211,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,DEN,BWI,1740,-5.0,N77258,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,ORD,630,4.0,N76503,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,SFO,BWI,2303,-2.0,N24202,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,ORD,BWI,1847,-14.0,N12218,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,IAH,BWI,1838,27.0,N404UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,LAX,BWI,2255,-8.0,N26215,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,ORD,BWI,710,-9.0,N427UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,ORD,BWI,1355,-9.0,N454UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,IAH,1500,-14.0,N463UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,IAH,BWI,953,-15.0,N463UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,SFO,845,-10.0,N14242,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,ORD,1747,3.0,N454UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,DEN,812,-1.0,N75426,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,IAH,615,-14.0,N404UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,DEN,1617,4.0,N24211,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-24,UA,BWI,LAX,637,11.0,N37255,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,BWI,ORD,1053,63.0,N412UA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,DEN,BWI,942,,,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,DEN,BWI,1748,-33.0,N76503,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,BWI,ORD,626,16.0,N12216,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,SFO,BWI,2235,-16.0,N75426,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,ORD,BWI,1857,-37.0,N37255,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,IAH,BWI,1835,4.0,N404UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,UA,LAX,BWI,2301,-9.0,N14242,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,ORD,626,-16.0,N14219,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,SFO,BWI,2235,-21.0,N53441,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,ORD,BWI,1857,-35.0,N14242,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,IAH,BWI,1835,-10.0,N16732,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,LAX,BWI,2301,21.0,N87527,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,ORD,BWI,1355,-27.0,N467UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,IAH,1502,-29.0,N31412,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,IAH,BWI,947,-13.0,N31412,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,SFO,752,-22.0,N77535,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,ORD,1747,-21.0,N467UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,DEN,818,108.0,N17245,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,IAH,600,-16.0,N37255,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,DEN,1614,-5.0,N468UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-11,UA,BWI,LAX,645,-21.0,N14230,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,ORD,1053,10.0,N452UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,DEN,BWI,942,23.0,N819UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,DEN,BWI,1748,-2.0,N14230,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,ORD,626,-1.0,N33262,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,SFO,BWI,2235,-22.0,N77535,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,ORD,BWI,1857,-26.0,N14219,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,IAH,BWI,1835,-29.0,N37255,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,LAX,BWI,2301,145.0,N17245,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,ORD,BWI,710,33.0,N452UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,ORD,BWI,1355,-15.0,N466UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,IAH,1502,-5.0,N30401,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,IAH,BWI,947,-23.0,N30401,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,SFO,756,-30.0,N66837,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,ORD,1747,-11.0,N466UA,Fixed wing multi engine,200.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,DEN,818,10.0,N76254,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,IAH,600,-13.0,N27733,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,DEN,1614,4.0,N819UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-10,UA,BWI,LAX,712,-14.0,N36207,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,UA,BWI,ORD,1053,-18.0,N405UA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,UA,DEN,BWI,942,3.0,N833UA,Fixed wing multi engine,179.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,UA,DEN,BWI,1748,29.0,N36207,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,UA,BWI,ORD,626,-4.0,N35204,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,UA,SFO,BWI,2235,-19.0,N66837,Fixed wing multi engine,191.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-09,UA,ORD,BWI,1857,-33.0,N33262,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
