icao24,snapshot_time,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category,latitude_mean_10s,latitude_std_10s,latitude_min_10s,latitude_max_10s,latitude_median_10s,latitude_count_10s,longitude_mean_10s,longitude_std_10s,longitude_min_10s,longitude_max_10s,longitude_median_10s,longitude_count_10s,velocity_mean_10s,velocity_std_10s,velocity_min_10s,velocity_max_10s,velocity_median_10s,velocity_count_10s,geo_altitude_mean_10s,geo_altitude_std_10s,geo_altitude_min_10s,geo_altitude_max_10s,geo_altitude_median_10s,geo_altitude_count_10s,vertical_rate_mean_10s,vertical_rate_std_10s,vertical_rate_min_10s,vertical_rate_max_10s,vertical_rate_median_10s,vertical_rate_count_10s,true_track_mean_10s,true_track_std_10s,true_track_min_10s,true_track_max_10s,true_track_median_10s,true_track_count_10s,velocity_mean_1min,velocity_std_1min,velocity_min_1min,velocity_max_1min,velocity_median_1min,velocity_count_1min,geo_altitude_mean_1min,geo_altitude_std_1min,geo_altitude_min_1min,geo_altitude_max_1min,geo_altitude_median_1min,geo_altitude_count_1min,vertical_rate_mean_1min,vertical_rate_std_1min,vertical_rate_min_1min,vertical_rate_max_1min,vertical_rate_median_1min,vertical_rate_count_1min
ac6c2c,2026-02-16 21:27:18+00:00,N9TJ,United States,2026-02-16 21:27:14+00:00,2026-02-16 21:27:15+00:00,-77.1127,38.7392,1059.18,False,104.65,176.34,-4.23,,1059.18,1341,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
ac6c2c,2026-02-16 21:28:18+00:00,N9TJ,United States,2026-02-16 21:28:14+00:00,2026-02-16 21:28:15+00:00,-77.1094,38.6837,868.68,False,96.8,177.56,-1.95,,876.3,1341,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
ade8fa,2026-02-16 21:27:18+00:00,AAL2414,United States,2026-02-16 21:27:14+00:00,2026-02-16 21:27:14+00:00,-77.4572,38.9492,868.68,True,6.43,0.0,-1.95,,876.3,3460,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
ade8fa,2026-02-16 21:28:18+00:00,AAL2414,United States,2026-02-16 21:28:13+00:00,2026-02-16 21:28:13+00:00,-77.4559,38.9504,868.68,True,5.4,84.38,-1.95,,876.3,3460,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
ade8fa,2026-02-16 21:29:18+00:00,AAL2414,United States,2026-02-16 21:28:48+00:00,2026-02-16 21:28:48+00:00,-77.4535,38.9504,868.68,True,4.89,92.81,-1.95,,876.3,3460,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
ae481f,2026-02-16 21:27:18+00:00,PAT61,United States,2026-02-16 21:27:13+00:00,2026-02-16 21:27:14+00:00,-77.2754,38.7254,388.62,False,62.9,344.83,-1.95,,403.86,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
ae481f,2026-02-16 21:28:18+00:00,PAT61,United States,2026-02-16 21:28:14+00:00,2026-02-16 21:28:14+00:00,-77.2929,38.7256,396.24,False,60.8,147.79,0.0,,411.48,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
ae481f,2026-02-16 21:29:18+00:00,PAT61,United States,2026-02-16 21:29:11+00:00,2026-02-16 21:29:12+00:00,-77.2728,38.7034,403.86,False,56.08,142.08,0.0,,419.1,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
c05d08,2026-02-16 21:27:18+00:00,JZA824,Canada,2026-02-16 21:23:41+00:00,2026-02-16 21:23:42+00:00,-77.0388,38.842,403.86,True,0.64,126.56,0.0,,419.1,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
c05d08,2026-02-16 21:28:18+00:00,JZA824,Canada,2026-02-16 21:27:56+00:00,2026-02-16 21:27:56+00:00,-77.0381,38.8418,403.86,True,2.83,109.69,0.0,,419.1,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
c05d08,2026-02-16 21:29:18+00:00,JZA824,Canada,2026-02-16 21:27:56+00:00,2026-02-16 21:27:56+00:00,-77.0381,38.8418,403.86,True,2.83,109.69,0.0,,419.1,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
c07572,2026-02-16 21:27:18+00:00,CGSMJ,Canada,2026-02-16 21:27:14+00:00,2026-02-16 21:27:14+00:00,-77.453,38.9693,403.86,True,0.0,90.0,0.0,,419.1,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
c07572,2026-02-16 21:28:18+00:00,CGSMJ,Canada,2026-02-16 21:28:14+00:00,2026-02-16 21:28:14+00:00,-77.453,38.9693,403.86,True,0.0,90.0,0.0,,419.1,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
c07572,2026-02-16 21:29:18+00:00,CGSMJ,Canada,2026-02-16 21:29:09+00:00,2026-02-16 21:29:09+00:00,-77.453,38.9693,403.86,True,0.0,90.0,0.0,,419.1,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
